source_id,source_ref,data_year,watershed_id,water_system_code_old,water_system_name_ja_estimated,landuse_code_raw,landuse_name_ja,n_cells,area_km2
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0140,85045,,0902,鉄道,7,0.073614
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0140,85045,,1000,その他の用地,40,0.420424
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0141,85045,,0100,田,57,0.599448
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0141,85045,,0200,その他の農用地,10,0.105165
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0141,85045,,0500,森林,56,0.588906
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0141,85045,,0600,荒地,5,0.052583
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0141,85045,,0700,建物用地,70,0.736165
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0141,85045,,0901,道路,20,0.210341
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0141,85045,,1000,その他の用地,309,3.249462
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0141,85045,,1100,河川地及び湖沼,5,0.052585
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0141,85045,,1600,ゴルフ場,6,0.063094
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0142,85045,,0100,田,24,0.252356
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0142,85045,,0200,その他の農用地,6,0.063091
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0142,85045,,0500,森林,31,0.325972
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0142,85045,,0600,荒地,4,0.042061
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0142,85045,,0700,建物用地,55,0.578323
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0142,85045,,0901,道路,7,0.073613
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0142,85045,,1000,その他の用地,38,0.399582
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0142,85045,,1100,河川地及び湖沼,5,0.052578
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0142,85045,,1600,ゴルフ場,15,0.15773
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0143,85045,,0100,田,43,0.452099
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0143,85045,,0200,その他の農用地,63,0.662387
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0143,85045,,0500,森林,68,0.714951
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0143,85045,,0600,荒地,9,0.094629
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0143,85045,,0700,建物用地,11,0.115658
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0143,85045,,1000,その他の用地,53,0.557257
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0143,85045,,1100,河川地及び湖沼,1,0.010513
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0143,85045,,1600,ゴルフ場,32,0.336444
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0144,85045,,0100,田,30,0.315397
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0144,85045,,0200,その他の農用地,46,0.483583
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0144,85045,,0500,森林,77,0.809487
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0144,85045,,0700,建物用地,30,0.315392
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0144,85045,,1000,その他の用地,14,0.147181
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0144,85045,,1100,河川地及び湖沼,4,0.042054
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0144,85045,,1600,ゴルフ場,26,0.273344
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0146,85045,,0200,その他の農用地,34,0.357455
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0146,85045,,0500,森林,432,4.542148
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0146,85045,,0600,荒地,6,0.063081
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0146,85045,,0700,建物用地,70,0.735922
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0146,85045,,1000,その他の用地,7,0.073594
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0147,85045,,0100,田,43,0.451968
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0147,85045,,0200,その他の農用地,10,0.105117
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0147,85045,,0500,森林,36,0.378378
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0147,85045,,0600,荒地,2,0.021026
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0147,85045,,0700,建物用地,330,3.468773
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0147,85045,,0901,道路,16,0.168197
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0147,85045,,0902,鉄道,2,0.021024
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85045-0147,85045,,1000,その他の用地,23,0.241764
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0076,85553,,0200,その他の農用地,6,0.063231
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0076,85553,,0500,森林,239,2.518553
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0076,85553,,0600,荒地,1,0.010538
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0076,85553,,0700,建物用地,66,0.695521
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0076,85553,,1000,その他の用地,5,0.052692
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0091,85553,,0200,その他の農用地,7,0.073755
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0091,85553,,0500,森林,490,5.162625
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0091,85553,,0700,建物用地,99,1.043155
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0091,85553,,0902,鉄道,4,0.042148
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0091,85553,,1000,その他の用地,4,0.042141
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0091,85553,,1100,河川地及び湖沼,1,0.010538
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0091,85553,,1600,ゴルフ場,10,0.105352
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0092,85553,,0500,森林,225,2.370369
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0092,85553,,0600,荒地,1,0.010536
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0092,85553,,0700,建物用地,77,0.811308
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0092,85553,,0902,鉄道,2,0.021074
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0092,85553,,1100,河川地及び湖沼,1,0.010537
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-16,2016,85553-0092,85553,,1600,ゴルフ場,20,0.210711
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0001,83030,多摩川,2,その他の農用地,1,0.010481
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0001,83030,多摩川,7,建物用地,947,9.925335
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0001,83030,多摩川,9,幹線交通用地,43,0.450687
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0001,83030,多摩川,A,その他の用地,196,2.054236
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0001,83030,多摩川,B,河川地及び湖沼,409,4.286555
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0001,83030,多摩川,F,海水域,67,0.702301
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0002,83030,多摩川,1,田,4,0.041892
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0002,83030,多摩川,2,その他の農用地,52,0.544616
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0002,83030,多摩川,5,森林,99,1.036845
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0002,83030,多摩川,6,荒地,9,0.09426
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0002,83030,多摩川,7,建物用地,1778,18.625029
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0002,83030,多摩川,9,幹線交通用地,56,0.586623
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0002,83030,多摩川,A,その他の用地,271,2.838471
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0002,83030,多摩川,B,河川地及び湖沼,17,0.178069
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0002,83030,多摩川,G,ゴルフ場,49,0.513151
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0003,83030,多摩川,2,その他の農用地,1,0.010477
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0003,83030,多摩川,5,森林,3,0.031425
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0003,83030,多摩川,7,建物用地,912,9.554423
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0003,83030,多摩川,9,幹線交通用地,17,0.178071
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0003,83030,多摩川,A,その他の用地,13,0.136205
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0003,83030,多摩川,B,河川地及び湖沼,256,2.682215
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0003,83030,多摩川,G,ゴルフ場,13,0.136224
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0004,83030,多摩川,2,その他の農用地,2,0.020945
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0004,83030,多摩川,7,建物用地,108,1.13111
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0004,83030,多摩川,9,幹線交通用地,5,0.052364
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0004,83030,多摩川,A,その他の用地,17,0.178057
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0004,83030,多摩川,B,河川地及び湖沼,166,1.738592
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0005,83030,,2,その他の農用地,1,0.010473
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0005,83030,,5,森林,1,0.010474
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0005,83030,,7,建物用地,196,2.052683
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0005,83030,,9,幹線交通用地,5,0.052362
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0005,83030,,A,その他の用地,8,0.083784
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0005,83030,,B,河川地及び湖沼,7,0.073317
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0006,83030,,2,その他の農用地,3,0.031407
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0006,83030,,5,森林,13,0.136108
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0006,83030,,7,建物用地,384,4.020306
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0006,83030,,9,幹線交通用地,33,0.345512
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0006,83030,,A,その他の用地,76,0.795678
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0007,83030,,2,その他の農用地,4,0.041873
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0007,83030,,5,森林,1,0.010472
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0007,83030,,7,建物用地,442,4.627662
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0007,83030,,9,幹線交通用地,31,0.324564
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0007,83030,,A,その他の用地,18,0.188439
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0008,83030,多摩川,7,建物用地,73,0.764467
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0008,83030,多摩川,9,幹線交通用地,5,0.052359
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0008,83030,多摩川,A,その他の用地,3,0.031417
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0008,83030,多摩川,B,河川地及び湖沼,35,0.366507
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0009,83030,多摩川,2,その他の農用地,2,0.020941
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0009,83030,多摩川,7,建物用地,51,0.534013
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0009,83030,多摩川,9,幹線交通用地,2,0.020943
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0009,83030,多摩川,A,その他の用地,9,0.094237
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0009,83030,多摩川,B,河川地及び湖沼,31,0.324609
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0010,83030,,2,その他の農用地,3,0.03141
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0010,83030,,7,建物用地,2,0.02094
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0010,83030,,A,その他の用地,4,0.041881
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0011,83030,,2,その他の農用地,24,0.251242
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0011,83030,,7,建物用地,518,5.422247
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0011,83030,,9,幹線交通用地,13,0.136068
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0011,83030,,A,その他の用地,55,0.575703
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0011,83030,,B,河川地及び湖沼,4,0.04188
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0012,83030,,2,その他の農用地,9,0.094222
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0012,83030,,5,森林,5,0.052337
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0012,83030,,6,荒地,3,0.031408
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0012,83030,,7,建物用地,342,3.58013
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0012,83030,,9,幹線交通用地,3,0.031409
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0012,83030,,A,その他の用地,54,0.565263
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0012,83030,,B,河川地及び湖沼,5,0.052338
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0016,83030,多摩川,2,その他の農用地,29,0.303654
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0016,83030,多摩川,5,森林,143,1.497368
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0016,83030,多摩川,6,荒地,4,0.041884
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0016,83030,多摩川,7,建物用地,1020,10.680614
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0016,83030,多摩川,9,幹線交通用地,18,0.188487
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0016,83030,多摩川,A,その他の用地,194,2.031415
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0016,83030,多摩川,B,河川地及び湖沼,15,0.15707
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0016,83030,多摩川,G,ゴルフ場,12,0.125647
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0017,83030,多摩川,1,田,8,0.08374
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0017,83030,多摩川,2,その他の農用地,13,0.136084
nlni_l03b_landuse_by_watershed,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-L03-b.html#L03-b-06,2006,83030-0017,83030,多摩川,7,建物用地,522,5.465013
